Name,Number of Sockets,Cores,Mark,Thread Mark,TDP (W),Category,Prices,Release Date,Release Price,Power Perf.,Value,Thread Value
Intel Core i9-9960X @ 3.10GHz,1,16,30354.0,2617.0,165.0,Desktop,"[(Timestamp('2019-02-17 00:00:00'), 1749.99), (Timestamp('2019-03-02 00:00:00'), 1699.99), (Timestamp('2019-03-06 00:00:00'), 1749.99), (Timestamp('2019-03-22 00:00:00'), 1699.99), (Timestamp('2019-04-02 00:00:00'), 1749.99), (Timestamp('2019-04-04 00:00:00'), 1699.99), (Timestamp('2019-04-05 00:00:00'), 1749.99), (Timestamp('2019-04-06 00:00:00'), 1699.99), (Timestamp('2019-04-17 00:00:00'), 1749.99), (Timestamp('2019-05-22 00:00:00'), 1699.99), (Timestamp('2019-08-01 00:00:00'), 1399.99), (Timestamp('2019-09-12 00:00:00'), 1489.99), (Timestamp('2019-09-24 00:00:00'), 1489.99), (Timestamp('2019-09-30 00:00:00'), 1649.99), (Timestamp('2019-11-23 00:00:00'), 1299.99), (Timestamp('2020-01-01 00:00:00'), 1699.99), (Timestamp('2020-01-29 00:00:00'), 1199.99), (Timestamp('2020-09-05 00:00:00'), 1699.99), (Timestamp('2021-05-13 00:00:00'), 859.99), (Timestamp('2021-05-21 00:00:00'), 1299.99), (Timestamp('2021-07-24 00:00:00'), 1303.85), (Timestamp('2021-07-25 00:00:00'), 1299.99), (Timestamp('2021-08-05 00:00:00'), 1099.88), (Timestamp('2021-08-06 00:00:00'), 1299.99), (Timestamp('2021-08-17 00:00:00'), 1518.72), (Timestamp('2021-08-19 00:00:00'), 1510.83), (Timestamp('2021-08-20 00:00:00'), 1522.46), (Timestamp('2021-08-23 00:00:00'), 1389.05), (Timestamp('2021-09-12 00:00:00'), 1745.51), (Timestamp('2021-10-02 00:00:00'), 2087.01), (Timestamp('2021-11-24 00:00:00'), 1049.0), (Timestamp('2022-01-05 00:00:00'), 1098.16), (Timestamp('2022-01-06 00:00:00'), 1097.9), (Timestamp('2022-01-15 00:00:00'), 1097.62), (Timestamp('2022-01-20 00:00:00'), 1207.1), (Timestamp('2022-01-25 00:00:00'), 1047.0), (Timestamp('2022-02-15 00:00:00'), 1049.0), (Timestamp('2022-03-06 00:00:00'), 1135.86), (Timestamp('2022-03-30 00:00:00'), 2023.1), (Timestamp('2022-04-16 00:00:00'), 2023.0), (Timestamp('2022-04-19 00:00:00'), 2023.1), (Timestamp('2022-06-02 00:00:00'), 2023.02), (Timestamp('2022-06-09 00:00:00'), 2023.1), (Timestamp('2022-06-19 00:00:00'), 2023.02), (Timestamp('2022-06-26 00:00:00'), 2021.19), (Timestamp('2022-06-29 00:00:00'), 2015.98), (Timestamp('2022-08-07 00:00:00'), 1699.0), (Timestamp('2022-09-16 00:00:00'), 1299.0), (Timestamp('2022-10-16 00:00:00'), 1698.0), (Timestamp('2022-11-16 00:00:00'), 1696.59), (Timestamp('2022-11-18 00:00:00'), 1696.29), (Timestamp('2022-11-19 00:00:00'), 1695.99), (Timestamp('2022-12-02 00:00:00'), 1999.0), (Timestamp('2022-12-08 00:00:00'), 1695.99), (Timestamp('2022-12-09 00:00:00'), 1999.0), (Timestamp('2022-12-16 00:00:00'), 1899.0), (Timestamp('2022-12-24 00:00:00'), 1999.0), (Timestamp('2023-01-04 00:00:00'), 1899.0), (Timestamp('2023-01-16 00:00:00'), 1999.0), (Timestamp('2023-01-27 00:00:00'), 1899.0), (Timestamp('2023-02-08 00:00:00'), 1870.0), (Timestamp('2023-02-12 00:00:00'), 1869.78), (Timestamp('2023-02-16 00:00:00'), 1868.48), (Timestamp('2023-02-19 00:00:00'), 1815.9), (Timestamp('2023-02-20 00:00:00'), 1815.6), (Timestamp('2023-02-22 00:00:00'), 1813.64), (Timestamp('2023-02-23 00:00:00'), 1813.23), (Timestamp('2023-02-24 00:00:00'), 1812.76), (Timestamp('2023-02-26 00:00:00'), 1812.4), (Timestamp('2023-02-27 00:00:00'), 1812.07), (Timestamp('2023-02-28 00:00:00'), 1811.41), (Timestamp('2023-03-01 00:00:00'), 1810.75), (Timestamp('2023-03-02 00:00:00'), 1810.23), (Timestamp('2023-03-04 00:00:00'), 1807.0), (Timestamp('2023-03-11 00:00:00'), 1801.0), (Timestamp('2023-03-15 00:00:00'), 1754.53), (Timestamp('2023-03-17 00:00:00'), 1740.35), (Timestamp('2023-03-18 00:00:00'), 1789.76), (Timestamp('2023-03-19 00:00:00'), 1738.25), (Timestamp('2023-03-20 00:00:00'), 1738.12), (Timestamp('2023-03-21 00:00:00'), 1787.08), (Timestamp('2023-03-23 00:00:00'), 1785.12), (Timestamp('2023-03-24 00:00:00'), 1783.66), (Timestamp('2023-03-26 00:00:00'), 1724.18), (Timestamp('2023-03-27 00:00:00'), 1782.73), (Timestamp('2023-03-30 00:00:00'), 1673.38), (Timestamp('2023-03-31 00:00:00'), 1722.48), (Timestamp('2023-04-02 00:00:00'), 1671.3), (Timestamp('2023-04-03 00:00:00'), 1670.01), (Timestamp('2023-04-05 00:00:00'), 1719.49), (Timestamp('2023-04-06 00:00:00'), 1668.09), (Timestamp('2023-04-07 00:00:00'), 1666.77), (Timestamp('2023-04-08 00:00:00'), 1665.4), (Timestamp('2023-04-09 00:00:00'), 1665.37), (Timestamp('2023-04-10 00:00:00'), 1664.74), (Timestamp('2023-04-11 00:00:00'), 1713.76), (Timestamp('2023-04-12 00:00:00'), 1713.45), (Timestamp('2023-04-13 00:00:00'), 1712.14), (Timestamp('2023-04-14 00:00:00'), 1706.04), (Timestamp('2023-04-15 00:00:00'), 1705.09), (Timestamp('2023-04-16 00:00:00'), 1654.23), (Timestamp('2023-04-17 00:00:00'), 1593.0), (Timestamp('2023-04-17 00:00:00'), 1702.34), (Timestamp('2023-04-18 00:00:00'), 1702.17), (Timestamp('2023-04-19 00:00:00'), 1700.89), (Timestamp('2023-04-21 00:00:00'), 1698.95), (Timestamp('2023-04-22 00:00:00'), 1698.16), (Timestamp('2023-04-23 00:00:00'), 1697.62), (Timestamp('2023-04-24 00:00:00'), 1697.27)]",2019-02-17,1749.99,183.96363636363637,17.345241972811273,1.4954371167835245
Intel Xeon Gold 5217 @ 3.00GHz,1,8,15429.0,2173.0,115.0,Server,"[(Timestamp('2019-04-01 00:00:00'), 1522.0), (Timestamp('2023-04-23 00:00:00'), 1575.54)]",2019-04-01,1522.0,134.16521739130434,10.137319316688568,1.4277266754270697
Intel Xeon Gold 5120 @ 2.20GHz,1,14,17686.0,1847.0,105.0,Server,"[(Timestamp('2018-01-02 00:00:00'), 1561.0)]",2018-01-02,1561.0,168.43809523809523,11.32991672005125,1.1832158872517617
[Dual CPU] AMD Opteron 6366 HE,2,8,10265.0,1167.0,85.0,Server,"[(Timestamp('2018-08-16 00:00:00'), 199.99), (Timestamp('2021-06-12 00:00:00'), 343.99), (Timestamp('2023-03-14 00:00:00'), 770.73)]",2018-08-16,199.99,120.76470588235294,51.32756637831891,5.835291764588229
Intel Core i7-8705G @ 3.10GHz,1,4,7756.0,2249.0,65.0,Laptop,"[(Timestamp('2020-09-27 00:00:00'), 1535.11)]",,,119.32307692307693,5.0524066679260775,1.4650415931105916
Intel Xeon W-2155 @ 3.30GHz,1,10,20984.0,2597.0,140.0,Server,"[(Timestamp('2017-07-01 00:00:00'), 1440.0), (Timestamp('2018-05-26 00:00:00'), 1530.39)]",2017-07-01,1440.0,149.88571428571427,14.572222222222223,1.8034722222222221
AMD EPYC 7402,1,24,47668.0,2092.0,180.0,Server,"[(Timestamp('2020-04-01 00:00:00'), 1783.0), (Timestamp('2020-05-06 00:00:00'), 1974.99), (Timestamp('2020-06-12 00:00:00'), 1998.99), (Timestamp('2020-08-12 00:00:00'), 1974.99), (Timestamp('2020-08-21 00:00:00'), 1984.99), (Timestamp('2021-08-18 00:00:00'), 2999.89), (Timestamp('2021-10-21 00:00:00'), 2468.72), (Timestamp('2021-12-19 00:00:00'), 2457.0), (Timestamp('2022-02-19 00:00:00'), 2444.0), (Timestamp('2022-02-24 00:00:00'), 2457.0), (Timestamp('2022-03-01 00:00:00'), 2468.72), (Timestamp('2022-03-02 00:00:00'), 2443.99), (Timestamp('2022-03-05 00:00:00'), 2442.99), (Timestamp('2022-03-20 00:00:00'), 2457.0), (Timestamp('2022-03-24 00:00:00'), 2144.0), (Timestamp('2022-03-27 00:00:00'), 2457.0), (Timestamp('2022-05-31 00:00:00'), 1984.99), (Timestamp('2022-06-02 00:00:00'), 1180.99), (Timestamp('2022-06-03 00:00:00'), 2457.0), (Timestamp('2022-06-04 00:00:00'), 1180.99), (Timestamp('2022-06-07 00:00:00'), 2457.0), (Timestamp('2022-06-10 00:00:00'), 1180.99), (Timestamp('2022-06-11 00:00:00'), 2457.0), (Timestamp('2022-06-12 00:00:00'), 1180.99), (Timestamp('2022-06-30 00:00:00'), 2457.0), (Timestamp('2022-07-01 00:00:00'), 1180.99), (Timestamp('2022-07-06 00:00:00'), 1984.99), (Timestamp('2022-07-07 00:00:00'), 1499.99), (Timestamp('2022-07-08 00:00:00'), 2457.0), (Timestamp('2022-07-12 00:00:00'), 1499.99), (Timestamp('2022-07-16 00:00:00'), 1179.99), (Timestamp('2022-07-22 00:00:00'), 1179.97), (Timestamp('2022-08-04 00:00:00'), 1984.99), (Timestamp('2022-08-18 00:00:00'), 2457.0), (Timestamp('2022-08-19 00:00:00'), 1984.99), (Timestamp('2022-08-20 00:00:00'), 2457.0), (Timestamp('2022-08-22 00:00:00'), 1984.99), (Timestamp('2022-08-23 00:00:00'), 2457.0), (Timestamp('2022-08-25 00:00:00'), 1984.99), (Timestamp('2022-08-26 00:00:00'), 2457.0), (Timestamp('2022-08-28 00:00:00'), 1984.99), (Timestamp('2022-09-24 00:00:00'), 2457.0), (Timestamp('2022-09-25 00:00:00'), 1984.99), (Timestamp('2022-09-28 00:00:00'), 2457.0), (Timestamp('2022-10-02 00:00:00'), 1984.99), (Timestamp('2022-10-06 00:00:00'), 2457.0), (Timestamp('2022-10-10 00:00:00'), 1984.99), (Timestamp('2022-10-12 00:00:00'), 2457.0), (Timestamp('2022-10-13 00:00:00'), 1984.99), (Timestamp('2022-10-14 00:00:00'), 2457.0), (Timestamp('2022-10-16 00:00:00'), 1984.99), (Timestamp('2022-10-17 00:00:00'), 2457.0), (Timestamp('2022-11-18 00:00:00'), 1984.99), (Timestamp('2022-11-22 00:00:00'), 2457.0), (Timestamp('2022-11-25 00:00:00'), 1984.99), (Timestamp('2022-11-26 00:00:00'), 2457.0), (Timestamp('2022-11-28 00:00:00'), 1984.99), (Timestamp('2022-11-29 00:00:00'), 2457.0), (Timestamp('2022-12-01 00:00:00'), 1984.99), (Timestamp('2022-12-03 00:00:00'), 2457.0), (Timestamp('2023-04-11 00:00:00'), 1504.44)]",2020-04-01,1783.0,264.8222222222222,26.734716769489623,1.1733034212002242
[Dual CPU] Intel Xeon E5-4657L v2 @ 2.40GHz,2,12,21548.0,1291.0,115.0,Server,"[(Timestamp('2017-01-10 00:00:00'), 3000.0), (Timestamp('2021-07-17 00:00:00'), 751.19), (Timestamp('2021-10-13 00:00:00'), 78.99), (Timestamp('2021-10-27 00:00:00'), 219.7), (Timestamp('2021-12-21 00:00:00'), 206.7), (Timestamp('2022-01-15 00:00:00'), 219.7), (Timestamp('2022-04-21 00:00:00'), 119.99), (Timestamp('2022-04-24 00:00:00'), 751.19)]",2017-01-10,3000.0,187.37391304347827,7.182666666666667,0.43033333333333335
Intel Xeon Gold 6146 @ 3.20GHz,1,12,23296.0,2309.0,165.0,Server,"[(Timestamp('2017-07-01 00:00:00'), 3286.0), (Timestamp('2019-03-06 00:00:00'), 3331.99), (Timestamp('2021-11-10 00:00:00'), 2533.7), (Timestamp('2023-04-21 00:00:00'), 1500.0)]",2017-07-01,3286.0,141.1878787878788,7.089470480827754,0.7026780279975654
[Dual CPU] Intel Xeon Silver 4216 @ 2.10GHz,2,16,31603.0,1762.0,100.0,Server,"[(Timestamp('2019-04-01 00:00:00'), 1012.0), (Timestamp('2020-06-11 00:00:00'), 1089.99), (Timestamp('2020-06-13 00:00:00'), 1088.99), (Timestamp('2020-06-20 00:00:00'), 1085.99), (Timestamp('2020-06-28 00:00:00'), 1086.99), (Timestamp('2020-07-08 00:00:00'), 1087.99), (Timestamp('2020-07-15 00:00:00'), 1088.99), (Timestamp('2020-07-17 00:00:00'), 1087.99), (Timestamp('2020-07-29 00:00:00'), 1088.99), (Timestamp('2020-08-06 00:00:00'), 1085.99), (Timestamp('2020-08-21 00:00:00'), 1086.99), (Timestamp('2020-08-25 00:00:00'), 1087.99), (Timestamp('2020-09-02 00:00:00'), 1085.99), (Timestamp('2020-09-11 00:00:00'), 1087.99), (Timestamp('2020-10-11 00:00:00'), 1085.99), (Timestamp('2020-10-12 00:00:00'), 1004.99), (Timestamp('2022-07-25 00:00:00'), 1824.99), (Timestamp('2023-03-08 00:00:00'), 1143.99), (Timestamp('2023-03-23 00:00:00'), 1172.99), (Timestamp('2023-04-15 00:00:00'), 750.0)]",2019-04-01,1012.0,316.03,31.22826086956522,1.7411067193675889
AMD EPYC 7301,1,16,14991.0,1363.0,155.0,Server,"[(Timestamp('2019-04-09 00:00:00'), 899.99), (Timestamp('2019-05-04 00:00:00'), 944.49), (Timestamp('2019-05-09 00:00:00'), 942.99), (Timestamp('2019-05-17 00:00:00'), 909.99), (Timestamp('2019-05-26 00:00:00'), 942.99), (Timestamp('2019-06-01 00:00:00'), 944.7), (Timestamp('2019-06-03 00:00:00'), 944.99), (Timestamp('2021-09-07 00:00:00'), 1499.98)]",2019-04-09,899.99,96.71612903225807,16.65685174279714,1.5144612717919088
Intel Xeon E5-1680 v4 @ 3.40GHz,1,8,13773.0,2267.0,140.0,Server,"[(Timestamp('2022-08-13 00:00:00'), 1498.95)]",,,98.37857142857143,9.188431902331631,1.5123920077387505
Intel Xeon W-3175X @ 3.10GHz,1,28,37167.0,2148.0,255.0,Desktop,"[(Timestamp('2018-10-01 00:00:00'), 2999.0), (Timestamp('2019-03-28 00:00:00'), 3117.99), (Timestamp('2019-04-06 00:00:00'), 2979.99), (Timestamp('2019-05-01 00:00:00'), 3120.22), (Timestamp('2019-05-03 00:00:00'), 3129.99), (Timestamp('2019-05-11 00:00:00'), 3114.61), (Timestamp('2019-05-17 00:00:00'), 3079.99), (Timestamp('2019-05-25 00:00:00'), 3095.38), (Timestamp('2019-06-02 00:00:00'), 3095.99), (Timestamp('2020-08-27 00:00:00'), 3141.99), (Timestamp('2020-08-28 00:00:00'), 3390.99), (Timestamp('2020-08-30 00:00:00'), 3396.99), (Timestamp('2020-09-03 00:00:00'), 3406.99), (Timestamp('2020-09-11 00:00:00'), 3426.99), (Timestamp('2020-09-15 00:00:00'), 3487.99), (Timestamp('2020-09-16 00:00:00'), 3418.99), (Timestamp('2020-09-17 00:00:00'), 3396.99), (Timestamp('2020-09-27 00:00:00'), 3366.99), (Timestamp('2020-09-30 00:00:00'), 3209.99), (Timestamp('2020-10-12 00:00:00'), 3098.99), (Timestamp('2020-11-22 00:00:00'), 3074.99), (Timestamp('2020-12-18 00:00:00'), 3136.99), (Timestamp('2020-12-26 00:00:00'), 3199.99), (Timestamp('2021-01-03 00:00:00'), 3263.99), (Timestamp('2021-01-12 00:00:00'), 3329.99), (Timestamp('2021-01-13 00:00:00'), 3082.99), (Timestamp('2021-01-16 00:00:00'), 3072.99), (Timestamp('2021-01-17 00:00:00'), 3070.99), (Timestamp('2021-01-20 00:00:00'), 3054.99), (Timestamp('2021-02-28 00:00:00'), 3116.99), (Timestamp('2021-03-07 00:00:00'), 3074.99), (Timestamp('2021-03-24 00:00:00'), 3070.99), (Timestamp('2021-03-26 00:00:00'), 3069.99), (Timestamp('2021-03-27 00:00:00'), 3068.99), (Timestamp('2021-03-28 00:00:00'), 3074.99), (Timestamp('2021-03-30 00:00:00'), 3068.99), (Timestamp('2021-03-31 00:00:00'), 3075.99), (Timestamp('2021-04-01 00:00:00'), 3068.99), (Timestamp('2021-04-02 00:00:00'), 3075.99), (Timestamp('2021-04-03 00:00:00'), 3143.99), (Timestamp('2021-05-18 00:00:00'), 3101.99), (Timestamp('2021-05-19 00:00:00'), 3117.99), (Timestamp('2021-05-20 00:00:00'), 3074.99), (Timestamp('2021-05-25 00:00:00'), 3075.99), (Timestamp('2021-06-06 00:00:00'), 3125.99), (Timestamp('2021-06-10 00:00:00'), 3117.99), (Timestamp('2021-06-13 00:00:00'), 3130.99), (Timestamp('2021-06-20 00:00:00'), 3076.99), (Timestamp('2021-08-05 00:00:00'), 3126.99), (Timestamp('2021-08-13 00:00:00'), 3143.99), (Timestamp('2021-09-27 00:00:00'), 3310.27), (Timestamp('2021-09-28 00:00:00'), 3517.53), (Timestamp('2021-10-13 00:00:00'), 3143.99), (Timestamp('2021-10-19 00:00:00'), 3517.53), (Timestamp('2021-11-09 00:00:00'), 2799.88), (Timestamp('2021-11-10 00:00:00'), 3107.99), (Timestamp('2021-11-26 00:00:00'), 3183.99), (Timestamp('2021-11-27 00:00:00'), 3107.99), (Timestamp('2022-03-12 00:00:00'), 3417.78), (Timestamp('2022-04-01 00:00:00'), 3107.98), (Timestamp('2022-04-03 00:00:00'), 1599.0), (Timestamp('2022-04-09 00:00:00'), 1596.36), (Timestamp('2022-04-24 00:00:00'), 1595.96), (Timestamp('2022-05-06 00:00:00'), 1595.4), (Timestamp('2022-05-15 00:00:00'), 3107.97), (Timestamp('2022-05-16 00:00:00'), 1595.4), (Timestamp('2022-05-22 00:00:00'), 3107.96), (Timestamp('2022-06-06 00:00:00'), 1518.0), (Timestamp('2022-06-08 00:00:00'), 3107.96), (Timestamp('2022-06-09 00:00:00'), 1518.0), (Timestamp('2022-06-15 00:00:00'), 1585.0), (Timestamp('2022-06-25 00:00:00'), 3107.96), (Timestamp('2022-07-02 00:00:00'), 1585.0), (Timestamp('2022-07-27 00:00:00'), 3107.96), (Timestamp('2022-08-04 00:00:00'), 1515.6), (Timestamp('2022-08-05 00:00:00'), 3107.96), (Timestamp('2022-08-11 00:00:00'), 1513.0), (Timestamp('2022-08-12 00:00:00'), 3107.96), (Timestamp('2022-08-13 00:00:00'), 1512.97), (Timestamp('2022-08-14 00:00:00'), 3107.96), (Timestamp('2022-08-15 00:00:00'), 1513.0), (Timestamp('2022-08-16 00:00:00'), 1512.95), (Timestamp('2022-08-17 00:00:00'), 3107.96), (Timestamp('2022-08-18 00:00:00'), 1512.95), (Timestamp('2022-08-19 00:00:00'), 3107.96), (Timestamp('2022-08-20 00:00:00'), 1509.97), (Timestamp('2022-08-22 00:00:00'), 1510.0), (Timestamp('2022-08-23 00:00:00'), 3107.96), (Timestamp('2022-08-26 00:00:00'), 1507.95), (Timestamp('2022-08-29 00:00:00'), 1508.0), (Timestamp('2022-09-10 00:00:00'), 1503.99), (Timestamp('2022-09-11 00:00:00'), 1504.0), (Timestamp('2022-09-16 00:00:00'), 1503.95), (Timestamp('2022-09-18 00:00:00'), 3107.96), (Timestamp('2022-09-19 00:00:00'), 1503.95), (Timestamp('2022-09-20 00:00:00'), 1502.0), (Timestamp('2022-09-21 00:00:00'), 3107.96), (Timestamp('2022-09-22 00:00:00'), 1502.0), (Timestamp('2022-09-24 00:00:00'), 1501.99), (Timestamp('2022-10-02 00:00:00'), 3107.96), (Timestamp('2022-10-08 00:00:00'), 1501.99), (Timestamp('2022-10-11 00:00:00'), 3107.96), (Timestamp('2022-10-12 00:00:00'), 1501.99), (Timestamp('2022-10-13 00:00:00'), 3107.96), (Timestamp('2022-10-14 00:00:00'), 1501.99), (Timestamp('2022-10-17 00:00:00'), 3107.96), (Timestamp('2022-10-19 00:00:00'), 1501.9), (Timestamp('2022-10-20 00:00:00'), 3107.96), (Timestamp('2022-10-25 00:00:00'), 1501.8), (Timestamp('2022-10-26 00:00:00'), 1501.78), (Timestamp('2022-10-27 00:00:00'), 1501.76), (Timestamp('2022-10-28 00:00:00'), 1501.74), (Timestamp('2022-10-29 00:00:00'), 3107.96), (Timestamp('2022-11-16 00:00:00'), 1501.58), (Timestamp('2022-11-17 00:00:00'), 3107.96), (Timestamp('2022-11-19 00:00:00'), 1501.54), (Timestamp('2022-11-24 00:00:00'), 1501.5), (Timestamp('2022-11-26 00:00:00'), 1599.0), (Timestamp('2022-11-27 00:00:00'), 1501.48), (Timestamp('2022-11-28 00:00:00'), 1599.0), (Timestamp('2022-12-01 00:00:00'), 1501.42), (Timestamp('2022-12-03 00:00:00'), 1599.0), (Timestamp('2022-12-05 00:00:00'), 1501.4), (Timestamp('2022-12-06 00:00:00'), 1501.38), (Timestamp('2022-12-07 00:00:00'), 3107.96), (Timestamp('2022-12-09 00:00:00'), 1599.0), (Timestamp('2022-12-13 00:00:00'), 1501.3), (Timestamp('2022-12-15 00:00:00'), 3107.96), (Timestamp('2022-12-16 00:00:00'), 1599.0), (Timestamp('2022-12-17 00:00:00'), 1501.28), (Timestamp('2022-12-20 00:00:00'), 1599.0), (Timestamp('2022-12-21 00:00:00'), 1501.24), (Timestamp('2022-12-26 00:00:00'), 3107.96), (Timestamp('2022-12-27 00:00:00'), 1501.24), (Timestamp('2022-12-28 00:00:00'), 1599.0), (Timestamp('2022-12-29 00:00:00'), 3107.96), (Timestamp('2022-12-30 00:00:00'), 1599.0), (Timestamp('2023-01-01 00:00:00'), 1501.2), (Timestamp('2023-01-02 00:00:00'), 1599.0), (Timestamp('2023-01-04 00:00:00'), 3107.96), (Timestamp('2023-01-06 00:00:00'), 1501.14), (Timestamp('2023-01-07 00:00:00'), 3107.96), (Timestamp('2023-01-09 00:00:00'), 1599.0), (Timestamp('2023-01-10 00:00:00'), 3107.96), (Timestamp('2023-01-11 00:00:00'), 1501.1), (Timestamp('2023-01-12 00:00:00'), 1599.0), (Timestamp('2023-01-13 00:00:00'), 3107.96), (Timestamp('2023-01-15 00:00:00'), 1599.0), (Timestamp('2023-01-16 00:00:00'), 1502.0), (Timestamp('2023-01-17 00:00:00'), 3107.96), (Timestamp('2023-01-21 00:00:00'), 1599.0), (Timestamp('2023-01-24 00:00:00'), 1502.0), (Timestamp('2023-01-25 00:00:00'), 3107.96), (Timestamp('2023-01-28 00:00:00'), 1599.0), (Timestamp('2023-02-01 00:00:00'), 3107.96), (Timestamp('2023-02-08 00:00:00'), 1972.6), (Timestamp('2023-02-10 00:00:00'), 1501.04), (Timestamp('2023-02-12 00:00:00'), 1599.0), (Timestamp('2023-02-15 00:00:00'), 1500.99), (Timestamp('2023-02-16 00:00:00'), 1500.96), (Timestamp('2023-02-18 00:00:00'), 3107.96), (Timestamp('2023-02-24 00:00:00'), 2660.69), (Timestamp('2023-02-25 00:00:00'), 1499.14), (Timestamp('2023-02-26 00:00:00'), 3107.96), (Timestamp('2023-02-28 00:00:00'), 1499.13), (Timestamp('2023-03-01 00:00:00'), 1498.77), (Timestamp('2023-03-02 00:00:00'), 1498.74), (Timestamp('2023-03-03 00:00:00'), 3107.96), (Timestamp('2023-03-04 00:00:00'), 1498.69), (Timestamp('2023-03-05 00:00:00'), 1498.77), (Timestamp('2023-03-06 00:00:00'), 3107.96), (Timestamp('2023-03-08 00:00:00'), 1498.69), (Timestamp('2023-03-09 00:00:00'), 3107.96), (Timestamp('2023-03-10 00:00:00'), 1498.69), (Timestamp('2023-03-11 00:00:00'), 1497.77), (Timestamp('2023-03-19 00:00:00'), 1497.27), (Timestamp('2023-03-26 00:00:00'), 1498.67), (Timestamp('2023-03-27 00:00:00'), 1497.27), (Timestamp('2023-03-28 00:00:00'), 3107.96), (Timestamp('2023-03-29 00:00:00'), 1497.27), (Timestamp('2023-03-31 00:00:00'), 1498.67), (Timestamp('2023-04-02 00:00:00'), 3107.96), (Timestamp('2023-04-04 00:00:00'), 1497.27), (Timestamp('2023-04-05 00:00:00'), 3107.96), (Timestamp('2023-04-06 00:00:00'), 1498.67), (Timestamp('2023-04-09 00:00:00'), 3107.96), (Timestamp('2023-04-10 00:00:00'), 1498.67), (Timestamp('2023-04-11 00:00:00'), 3107.96), (Timestamp('2023-04-13 00:00:00'), 1498.67), (Timestamp('2023-04-15 00:00:00'), 3107.96), (Timestamp('2023-04-18 00:00:00'), 1498.67), (Timestamp('2023-04-20 00:00:00'), 3057.0), (Timestamp('2023-04-21 00:00:00'), 1498.67), (Timestamp('2023-04-24 00:00:00'), 3056.14)]",2018-10-01,2999.0,145.75294117647059,12.393131043681228,0.7162387462487496
Intel Core2 Extreme Q6850 @ 3.00GHz,1,4,2292.0,1231.0,130.0,Desktop,"[(Timestamp('2013-04-06 00:00:00'), 1495.95)]",,,17.630769230769232,1.532136769277048,0.8228884655235803
Intel Xeon Gold 6238 @ 2.10GHz,1,22,27617.0,1691.0,140.0,Server,"[(Timestamp('2019-04-01 00:00:00'), 2612.0), (Timestamp('2023-03-03 00:00:00'), 1495.95)]",2019-04-01,2612.0,197.2642857142857,10.57312404287902,0.6473966309341501
Intel Xeon E5-1660 v4 @ 3.20GHz,1,8,13500.0,2187.0,140.0,Server,"[(Timestamp('2021-11-05 00:00:00'), 1494.0)]",,,96.42857142857143,9.036144578313253,1.463855421686747
AMD Ryzen Threadripper 2970WX,1,24,29958.0,2333.0,250.0,"Desktop, Server","[(Timestamp('2018-10-29 00:00:00'), 1299.0), (Timestamp('2018-11-03 00:00:00'), 1299.99), (Timestamp('2018-12-21 00:00:00'), 1199.99), (Timestamp('2018-12-23 00:00:00'), 1234.99), (Timestamp('2018-12-28 00:00:00'), 1206.99), (Timestamp('2019-01-02 00:00:00'), 1187.99), (Timestamp('2019-01-06 00:00:00'), 1168.99), (Timestamp('2019-01-17 00:00:00'), 1234.99), (Timestamp('2019-01-21 00:00:00'), 1169.99), (Timestamp('2019-01-24 00:00:00'), 1079.99), (Timestamp('2019-01-27 00:00:00'), 1199.99), (Timestamp('2019-01-31 00:00:00'), 1099.99), (Timestamp('2019-02-01 00:00:00'), 1199.99), (Timestamp('2019-02-06 00:00:00'), 1149.99), (Timestamp('2019-02-08 00:00:00'), 1199.99), (Timestamp('2019-02-12 00:00:00'), 1119.99), (Timestamp('2019-02-21 00:00:00'), 1019.99), (Timestamp('2019-03-03 00:00:00'), 1119.99), (Timestamp('2019-03-07 00:00:00'), 999.99), (Timestamp('2019-03-14 00:00:00'), 1299.99), (Timestamp('2019-05-09 00:00:00'), 1249.99), (Timestamp('2019-10-03 00:00:00'), 999.99), (Timestamp('2019-11-28 00:00:00'), 1249.99), (Timestamp('2020-03-05 00:00:00'), 984.99), (Timestamp('2020-06-05 00:00:00'), 994.99), (Timestamp('2020-06-23 00:00:00'), 1110.99), (Timestamp('2020-09-16 00:00:00'), 1299.99), (Timestamp('2021-07-17 00:00:00'), 499.99), (Timestamp('2021-07-29 00:00:00'), 799.99), (Timestamp('2021-08-03 00:00:00'), 899.99), (Timestamp('2021-08-07 00:00:00'), 729.95), (Timestamp('2021-08-14 00:00:00'), 799.99), (Timestamp('2021-08-15 00:00:00'), 704.95), (Timestamp('2021-08-19 00:00:00'), 669.95), (Timestamp('2021-08-20 00:00:00'), 635.99), (Timestamp('2021-08-28 00:00:00'), 899.99), (Timestamp('2023-04-18 00:00:00'), 1489.0)]",2018-10-29,1299.0,119.832,23.062355658198616,1.7959969207082371
